prn,elv,azi,gps_time,snr,ant
3,18,39,1408362728,17,0
3,18,39,1408362738,15,0
3,18,39,1408362748,15,0
3,18,39,1408362758,12,0
3,18,39,1408362768,18,0
3,18,39,1408362778,19,0
3,18,39,1408362788,19,0
3,18,39,1408362798,20,0
3,18,39,1408362808,19,0
3,18,39,1408362818,19,0
3,17,38,1408362828,18,0
3,17,38,1408362838,17,0
3,17,38,1408362848,16,0
3,17,38,1408362858,17,0
3,17,38,1408362868,20,0
3,17,38,1408362878,19,0
3,17,38,1408362888,18,0
3,17,38,1408362898,19,0
3,17,38,1408362908,19,0
3,17,38,1408362918,18,0
3,17,38,1408362928,18,0
3,17,38,1408362938,18,0
3,17,38,1408362948,18,0
3,17,38,1408362958,20,0
3,17,38,1408362968,18,0
3,17,38,1408362978,17,0
3,17,38,1408362988,19,0
3,17,38,1408362998,19,0
3,17,38,1408363008,19,0
3,17,38,1408363018,16,0
3,17,38,1408363028,14,0
3,16,38,1408363038,17,0
3,16,38,1408363048,11,0
3,16,38,1408363058,16,0
3,16,38,1408363068,18,0
3,16,38,1408363078,19,0
3,16,38,1408363088,20,0
3,16,38,1408363098,19,0
3,16,38,1408363108,18,0
3,16,38,1408363118,20,0
3,16,38,1408363128,21,0
3,15,38,1408363138,21,0
3,15,38,1408363148,22,0
3,15,38,1408363158,22,0
3,15,38,1408363168,22,0
3,15,38,1408363178,21,0
3,15,38,1408363188,21,0
3,15,38,1408363198,21,0
3,15,38,1408363208,21,0
3,15,38,1408363218,19,0
3,15,38,1408363228,19,0
3,15,38,1408363238,17,0
3,15,38,1408363248,18,0
3,15,38,1408363258,17,0
3,15,38,1408363268,18,0
3,15,38,1408363278,19,0
3,15,38,1408363288,19,0
3,15,38,1408363298,18,0
3,15,38,1408363308,19,0
3,15,38,1408363318,18,0
3,15,38,1408363328,19,0
3,14,37,1408363338,18,0
3,14,37,1408363348,18,0
3,14,37,1408363358,21,0
3,14,37,1408363368,18,0
3,14,37,1408363378,15,0
3,14,37,1408363388,12,0
3,14,37,1408363398,8,0
3,14,37,1408363408,15,0
3,14,37,1408363418,15,0
3,14,37,1408363428,11,0
3,13,37,1408363438,14,0
3,13,37,1408363448,15,0
3,13,37,1408363458,14,0
3,13,37,1408363468,15,0
3,13,37,1408363478,17,0
3,13,37,1408363488,14,0
3,13,37,1408363498,10,0
3,13,37,1408363508,13,0
3,13,37,1408363518,11,0
3,13,37,1408363528,11,0
3,13,37,1408363538,12,0
3,13,37,1408363548,10,0
3,13,37,1408363558,12,0
3,13,37,1408363568,16,0
3,13,37,1408363578,10,0
3,13,37,1408363588,10,0
3,13,37,1408363598,9,0
3,13,37,1408363608,9,0
3,13,37,1408363618,9,0
3,13,37,1408363628,11,0
3,12,37,1408363638,11,0
3,12,37,1408363648,11,0
3,12,37,1408363658,10,0
3,12,37,1408363668,7,0
3,12,37,1408363678,15,0
3,12,37,1408363688,10,0
3,12,37,1408363698,13,0
3,12,37,1408363708,11,0
3,12,37,1408363718,11,0
3,12,37,1408363728,10,0
3,11,37,1408363738,10,0
3,11,37,1408363748,8,0
3,11,37,1408363758,8,0
3,11,37,1408363768,8,0
3,11,37,1408363778,9,0
3,11,37,1408363788,11,0
3,11,37,1408363798,13,0
3,11,37,1408363808,11,0
3,11,37,1408363818,8,0
3,11,37,1408363828,11,0
3,10,37,1408363838,9,0
3,10,37,1408363848,8,0
3,10,37,1408363858,9,0
3,10,37,1408363868,9,0
3,10,37,1408363878,9,0
3,10,37,1408363888,9,0
3,10,37,1408363898,9,0
3,10,37,1408363908,9,0
3,10,37,1408363918,8,0
3,10,37,1408363928,6,0
3,10,37,1408363938,13,0
3,10,37,1408363948,9,0
3,10,37,1408363958,8,0
3,10,37,1408363968,8,0
3,10,37,1408363978,10,0
3,10,37,1408363988,7,0
3,10,37,1408363998,7,0
3,10,37,1408364008,12,0
3,10,37,1408364018,9,0
3,10,37,1408364028,9,0
3,10,37,1408364038,10,0
3,9,37,1408364048,9,0
3,9,37,1408364058,7,0
3,9,37,1408364068,8,0
3,9,37,1408364078,7,0
3,9,37,1408364088,10,0
3,9,37,1408364098,9,0
3,9,37,1408364108,9,0
3,9,37,1408364118,9,0
3,9,37,1408364128,9,0
3,9,37,1408364138,8,0
3,8,36,1408364148,7,0
3,8,36,1408364158,8,0
3,8,36,1408364168,10,0
3,8,36,1408364178,9,0
3,8,36,1408364188,9,0
3,8,36,1408364198,9,0
3,8,36,1408364208,8,0
3,8,36,1408364218,8,0
3,8,36,1408364228,9,0
3,8,36,1408364238,10,0
3,8,36,1408364248,10,0
3,8,36,1408364258,14,0
3,8,36,1408364268,14,0
3,8,36,1408364278,7,0
3,8,36,1408364288,10,0
3,8,36,1408364298,9,0
3,8,36,1408364308,7,0
3,8,36,1408364318,9,0
3,8,36,1408364328,9,0
3,8,36,1408364338,8,0
3,7,36,1408364348,9,0
3,7,36,1408364358,8,0
3,7,36,1408364368,11,0
3,7,36,1408364378,9,0
3,7,36,1408364388,11,0
3,7,36,1408364398,12,0
3,7,36,1408364408,10,0
3,7,36,1408364418,11,0
3,7,36,1408364428,11,0
3,7,36,1408364438,12,0
3,6,36,1408364448,8,0
3,6,36,1408364458,11,0
3,6,36,1408364468,8,0
3,6,36,1408364478,9,0
3,6,36,1408364488,11,0
3,6,36,1408364498,11,0
3,6,36,1408364508,7,0
3,6,36,1408364518,11,0
3,6,36,1408364528,8,0
3,6,36,1408364538,15,0
3,6,36,1408364548,15,0
3,6,36,1408364558,11,0
3,6,36,1408364568,10,0
3,6,36,1408364578,11,0
3,6,36,1408364588,7,0
3,6,36,1408364598,11,0
3,6,36,1408364608,9,0
3,6,36,1408364618,12,0
3,6,36,1408364628,11,0
3,6,36,1408364638,8,0
3,5,36,1408364648,10,0
3,5,36,1408364658,8,0
3,5,36,1408364668,13,0
3,5,36,1408364678,11,0
3,5,36,1408364688,11,0
3,5,36,1408364698,13,0
3,5,36,1408364708,13,0
3,5,36,1408364718,8,0
3,5,36,1408364728,9,0
3,5,36,1408364738,9,0
3,4,36,1408364748,10,0
3,4,36,1408364758,12,0
3,4,36,1408364768,12,0
3,4,36,1408364778,8,0
3,4,36,1408364788,9,0
3,4,36,1408364798,7,0
3,4,36,1408364808,8,0
3,4,36,1408364818,9,0
3,4,36,1408364828,11,0
3,4,36,1408364838,8,0
3,4,36,1408364848,7,0
3,4,36,1408364858,8,0
3,1,36,1408365308,13,0
3,0,36,1408365368,15,0
3,0,36,1408365378,9,0
3,0,36,1408365388,6,0
3,0,36,1408365398,11,0
3,0,36,1408365408,11,0
3,0,36,1408365418,9,0
3,0,36,1408365428,10,0
3,0,36,1408365438,9,0
3,0,36,1408365448,11,0
3,15,38,1408363218,19,0
3,15,38,1408363228,19,0
3,15,38,1408363238,17,0
3,15,38,1408363248,18,0
3,15,38,1408363258,17,0
3,15,38,1408363268,18,0
3,15,38,1408363278,19,0
3,15,38,1408363288,19,0
3,15,38,1408363298,18,0
3,15,38,1408363308,19,0
3,15,38,1408363318,18,0
3,15,38,1408363328,19,0
3,14,37,1408363338,18,0
3,14,37,1408363348,18,0
3,14,37,1408363358,21,0
3,14,37,1408363368,18,0
3,14,37,1408363378,15,0
3,14,37,1408363388,12,0
3,14,37,1408363398,8,0
3,14,37,1408363408,15,0
3,14,37,1408363418,15,0
3,14,37,1408363428,11,0
3,13,37,1408363438,14,0
3,13,37,1408363448,15,0
3,13,37,1408363458,14,0
3,13,37,1408363468,15,0
3,13,37,1408363478,17,0
3,13,37,1408363488,14,0
3,13,37,1408363498,10,0
3,13,37,1408363508,13,0
3,13,37,1408363518,11,0
3,13,37,1408363528,11,0
3,13,37,1408363538,12,0
3,13,37,1408363548,10,0
3,13,37,1408363558,12,0
3,13,37,1408363568,16,0
3,13,37,1408363578,10,0
3,13,37,1408363588,10,0
3,13,37,1408363598,9,0
3,13,37,1408363608,9,0
3,13,37,1408363618,9,0
3,13,37,1408363628,11,0
3,12,37,1408363638,11,0
3,12,37,1408363648,11,0
3,12,37,1408363658,10,0
3,12,37,1408363668,7,0
3,12,37,1408363678,15,0
3,12,37,1408363688,10,0
3,12,37,1408363698,13,0
3,12,37,1408363708,11,0
3,12,37,1408363718,11,0
3,12,37,1408363728,10,0
3,11,37,1408363738,10,0
3,11,37,1408363748,8,0
3,11,37,1408363758,8,0
3,11,37,1408363768,8,0
3,11,37,1408363778,9,0
3,11,37,1408363788,11,0
3,11,37,1408363798,13,0
3,11,37,1408363808,11,0
3,11,37,1408363818,8,0
3,11,37,1408363828,11,0
3,10,37,1408363838,9,0
3,10,37,1408363848,8,0
3,10,37,1408363858,9,0
3,10,37,1408363868,9,0
3,10,37,1408363878,9,0
3,10,37,1408363888,9,0
3,10,37,1408363898,9,0
3,10,37,1408363908,9,0
3,10,37,1408363918,8,0
3,10,37,1408363928,6,0
3,10,37,1408363938,13,0
3,10,37,1408363948,9,0
3,10,37,1408363958,8,0
3,10,37,1408363968,8,0
3,10,37,1408363978,10,0
3,10,37,1408363988,7,0
3,10,37,1408363998,7,0
3,10,37,1408364008,12,0
3,10,37,1408364018,9,0
3,10,37,1408364028,9,0
3,10,37,1408364038,10,0
3,9,37,1408364048,9,0
3,9,37,1408364058,7,0
3,9,37,1408364068,8,0
3,9,37,1408364078,7,0
3,9,37,1408364088,10,0
3,9,37,1408364098,9,0
3,9,37,1408364108,9,0
3,9,37,1408364118,9,0
3,9,37,1408364128,9,0
3,9,37,1408364138,8,0
3,8,36,1408364148,7,0
3,8,36,1408364158,8,0
3,8,36,1408364168,10,0
3,8,36,1408364178,9,0
3,8,36,1408364188,9,0
3,8,36,1408364198,9,0
3,8,36,1408364208,8,0
3,8,36,1408364218,8,0
3,8,36,1408364228,9,0
3,8,36,1408364238,10,0
3,8,36,1408364248,10,0
3,8,36,1408364258,14,0
3,8,36,1408364268,14,0
3,8,36,1408364278,7,0
3,8,36,1408364288,10,0
3,8,36,1408364298,9,0
3,8,36,1408364308,7,0
3,8,36,1408364318,9,0
3,8,36,1408364328,9,0
3,8,36,1408364338,8,0
3,7,36,1408364348,9,0
3,7,36,1408364358,8,0
3,7,36,1408364368,11,0
3,7,36,1408364378,9,0
3,7,36,1408364388,11,0
3,7,36,1408364398,12,0
3,7,36,1408364408,10,0
3,7,36,1408364418,11,0
3,7,36,1408364428,11,0
3,7,36,1408364438,12,0
3,6,36,1408364448,8,0
3,6,36,1408364458,11,0
3,6,36,1408364468,8,0
3,6,36,1408364478,9,0
3,6,36,1408364488,11,0
3,6,36,1408364498,11,0
3,6,36,1408364508,7,0
3,6,36,1408364518,11,0
3,6,36,1408364528,8,0
3,6,36,1408364538,15,0
3,6,36,1408364548,15,0
3,6,36,1408364558,11,0
3,6,36,1408364568,10,0
3,6,36,1408364578,11,0
3,6,36,1408364588,7,0
3,6,36,1408364598,11,0
3,6,36,1408364608,9,0
3,6,36,1408364618,12,0
3,6,36,1408364628,11,0
3,6,36,1408364638,8,0
3,5,36,1408364648,10,0
3,5,36,1408364658,8,0
3,5,36,1408364668,13,0
3,5,36,1408364678,11,0
3,5,36,1408364688,11,0
3,5,36,1408364698,13,0
3,5,36,1408364708,13,0
3,5,36,1408364718,8,0
3,5,36,1408364728,9,0
3,5,36,1408364738,9,0
3,4,36,1408364748,10,0
3,4,36,1408364758,12,0
3,4,36,1408364768,12,0
3,4,36,1408364778,8,0
3,4,36,1408364788,9,0
3,4,36,1408364798,7,0
3,4,36,1408364808,8,0
3,4,36,1408364818,9,0
3,4,36,1408364828,11,0
3,4,36,1408364838,8,0
3,4,36,1408364848,7,0
3,4,36,1408364858,8,0
3,1,36,1408365308,13,0
3,0,36,1408365368,15,0
3,0,36,1408365378,9,0
3,0,36,1408365388,6,0
3,0,36,1408365398,11,0
3,0,36,1408365408,11,0
3,0,36,1408365418,9,0
3,0,36,1408365428,10,0
3,0,36,1408365438,9,0
3,0,36,1408365448,11,0
3,0,308,1408393908,12,0
3,0,308,1408393918,13,0
3,0,308,1408393958,21,0
3,0,308,1408393968,14,0
3,1,308,1408394048,14,0
3,1,308,1408394058,14,0
3,2,308,1408394128,15,0
3,2,308,1408394138,9,0
3,2,308,1408394168,22,0
3,2,308,1408394188,16,0
3,2,308,1408394198,18,0
3,3,308,1408394288,19,0
3,3,308,1408394338,23,0
3,4,308,1408394488,15,0
3,6,308,1408394808,13,0
3,7,308,1408394818,14,0
3,7,308,1408394838,15,0
3,7,308,1408394848,12,0
3,7,308,1408394858,12,0
3,7,308,1408394868,14,0
3,7,308,1408394878,14,0
3,7,308,1408394908,9,0
3,8,308,1408394948,25,0
3,8,308,1408394958,27,0
3,8,308,1408394968,28,0
3,8,308,1408394978,30,0
3,8,308,1408394988,32,0
3,8,308,1408394998,33,0
3,8,308,1408395008,34,0
3,8,308,1408395018,35,0
3,8,308,1408395028,33,0
3,8,308,1408395038,33,0
3,8,308,1408395048,29,0
3,8,308,1408395058,19,0
3,8,308,1408395068,24,0
3,8,308,1408395078,27,0
3,8,308,1408395088,26,0
3,8,308,1408395098,25,0
3,8,308,1408395108,29,0
3,8,308,1408395118,32,0
3,9,308,1408395128,30,0
3,9,308,1408395138,30,0
3,9,308,1408395148,31,0
3,9,308,1408395158,30,0
3,9,308,1408395168,31,0
3,9,308,1408395178,31,0
3,9,308,1408395188,28,0
3,9,308,1408395198,29,0
3,9,308,1408395208,29,0
3,9,308,1408395218,29,0
3,10,308,1408395228,26,0
3,10,308,1408395238,29,0
3,10,308,1408395248,31,0
3,10,308,1408395258,30,0
3,10,308,1408395268,31,0
3,10,308,1408395278,31,0
3,10,308,1408395288,34,0
3,10,308,1408395298,32,0
3,10,308,1408395308,32,0
3,10,308,1408395318,32,0
3,10,308,1408395328,29,0
3,10,308,1408395338,27,0
3,10,308,1408395348,29,0
3,10,308,1408395358,29,0
3,10,308,1408395368,32,0
3,10,308,1408395378,30,0
3,10,308,1408395388,31,0
3,10,308,1408395398,35,0
3,10,308,1408395408,34,0
3,10,308,1408395418,34,0
3,10,308,1408395428,32,0
3,11,308,1408395438,32,0
3,11,308,1408395448,30,0
3,11,308,1408395458,31,0
3,11,308,1408395468,29,0
3,11,308,1408395478,28,0
3,11,308,1408395488,22,0
3,11,308,1408395498,23,0
3,11,308,1408395508,29,0
3,11,308,1408395518,28,0
3,11,308,1408395528,32,0
3,12,307,1408395538,34,0
3,12,307,1408395548,35,0
3,12,307,1408395558,33,0
3,12,307,1408395568,35,0
3,12,307,1408395578,36,0
3,12,307,1408395588,33,0
3,12,307,1408395598,33,0
3,12,307,1408395608,32,0
3,0,308,1408393908,12,0
3,0,308,1408393918,13,0
3,0,308,1408393958,21,0
3,0,308,1408393968,14,0
3,1,308,1408394048,14,0
3,1,308,1408394058,14,0
3,2,308,1408394128,15,0
3,2,308,1408394138,9,0
3,2,308,1408394168,22,0
3,2,308,1408394188,16,0
3,2,308,1408394198,18,0
3,3,308,1408394288,19,0
3,3,308,1408394338,23,0
3,4,308,1408394488,15,0
3,6,308,1408394808,13,0
3,7,308,1408394818,14,0
3,7,308,1408394838,15,0
3,7,308,1408394848,12,0
3,7,308,1408394858,12,0
3,7,308,1408394868,14,0
3,7,308,1408394878,14,0
3,7,308,1408394908,9,0
3,8,308,1408394948,25,0
3,8,308,1408394958,27,0
3,8,308,1408394968,28,0
3,8,308,1408394978,30,0
3,8,308,1408394988,32,0
3,8,308,1408394998,33,0
3,8,308,1408395008,34,0
3,8,308,1408395018,35,0
3,8,308,1408395028,33,0
3,8,308,1408395038,33,0
3,8,308,1408395048,29,0
3,8,308,1408395058,19,0
3,8,308,1408395068,24,0
3,8,308,1408395078,27,0
3,8,308,1408395088,26,0
3,8,308,1408395098,25,0
3,8,308,1408395108,29,0
3,8,308,1408395118,32,0
3,9,308,1408395128,30,0
3,9,308,1408395138,30,0
3,9,308,1408395148,31,0
3,9,308,1408395158,30,0
3,9,308,1408395168,31,0
3,9,308,1408395178,31,0
3,9,308,1408395188,28,0
3,9,308,1408395198,29,0
3,9,308,1408395208,29,0
3,9,308,1408395218,29,0
3,10,308,1408395228,26,0
3,10,308,1408395238,29,0
3,10,308,1408395248,31,0
3,10,308,1408395258,30,0
3,10,308,1408395268,31,0
3,10,308,1408395278,31,0
3,10,308,1408395288,34,0
3,10,308,1408395298,32,0
3,10,308,1408395308,32,0
3,10,308,1408395318,32,0
3,10,308,1408395328,29,0
3,10,308,1408395338,27,0
3,10,308,1408395348,29,0
3,10,308,1408395358,29,0
3,10,308,1408395368,32,0
3,10,308,1408395378,30,0
3,10,308,1408395388,31,0
3,10,308,1408395398,35,0
3,10,308,1408395408,34,0
3,10,308,1408395418,34,0
3,10,308,1408395428,32,0
3,11,308,1408395438,32,0
3,11,308,1408395448,30,0
3,11,308,1408395458,31,0
3,11,308,1408395468,29,0
3,11,308,1408395478,28,0
3,11,308,1408395488,22,0
3,11,308,1408395498,23,0
3,11,308,1408395508,29,0
3,11,308,1408395518,28,0
3,11,308,1408395528,32,0
3,12,307,1408395538,34,0
3,12,307,1408395548,35,0
3,12,307,1408395558,33,0
3,12,307,1408395568,35,0
3,12,307,1408395578,36,0
3,12,307,1408395588,33,0
3,12,307,1408395598,33,0
3,12,307,1408395608,32,0
3,12,307,1408395618,31,0
3,12,307,1408395628,32,0
3,13,307,1408395638,31,0
3,13,307,1408395648,32,0
3,13,307,1408395658,31,0
3,13,307,1408395668,31,0
3,13,307,1408395678,31,0
3,13,307,1408395688,31,0
3,13,307,1408395698,33,0
3,13,307,1408395708,33,0
3,13,307,1408395718,31,0
3,13,307,1408395728,32,0
3,13,307,1408395738,31,0
3,13,307,1408395748,30,0
3,13,307,1408395758,30,0
3,13,307,1408395768,33,0
3,13,307,1408395778,31,0
3,13,307,1408395788,35,0
3,13,307,1408395798,36,0
3,13,307,1408395808,35,0
3,13,307,1408395818,37,0
3,13,307,1408395828,37,0
3,14,307,1408395838,35,0
3,14,307,1408395848,34,0
3,14,307,1408395858,35,0
3,14,307,1408395868,33,0
3,14,307,1408395878,28,0
3,14,307,1408395888,30,0
3,14,307,1408395898,24,0
3,14,307,1408395908,24,0
3,14,307,1408395918,30,0
3,14,307,1408395928,29,0
3,14,307,1408395938,33,0
3,15,307,1408395948,31,0
3,15,307,1408395958,31,0
3,15,307,1408395968,32,0
3,15,307,1408395978,33,0
3,15,307,1408395988,28,0
3,15,307,1408395998,33,0
3,15,307,1408396008,31,0
3,15,307,1408396018,33,0
3,15,307,1408396028,34,0
3,15,307,1408396038,33,0
3,15,307,1408396048,32,0
3,15,307,1408396058,33,0
3,15,307,1408396068,31,0
3,15,307,1408396078,32,0
3,15,307,1408396088,34,0
3,15,307,1408396098,30,0
3,15,307,1408396108,31,0
3,15,307,1408396118,30,0
3,15,307,1408396128,26,0
3,15,307,1408396138,20,0
3,16,307,1408396148,26,0
3,16,307,1408396158,22,0
3,16,307,1408396168,29,0
3,16,307,1408396178,30,0
3,16,307,1408396188,32,0
3,16,307,1408396198,35,0
3,16,307,1408396208,35,0
3,16,307,1408396218,35,0
3,16,307,1408396228,34,0
3,16,307,1408396238,33,0
3,17,307,1408396248,32,0
3,17,307,1408396258,30,0
3,17,307,1408396268,30,0
3,17,307,1408396278,27,0
3,17,307,1408396288,24,0
3,17,307,1408396298,29,0
3,17,307,1408396308,29,0
3,17,307,1408396318,33,0
3,17,307,1408396328,33,0
3,17,307,1408396338,33,0
3,18,307,1408396348,33,0
3,18,307,1408396358,34,0
3,18,307,1408396368,34,0
3,18,307,1408396378,32,0
3,18,307,1408396388,26,0
3,18,307,1408396398,21,0
3,18,307,1408396408,26,0
3,18,307,1408396418,32,0
3,18,307,1408396428,33,0
3,18,307,1408396438,35,0
3,18,307,1408396448,35,0
3,18,307,1408396458,34,0
3,18,307,1408396468,35,0
3,18,307,1408396478,36,0
3,18,307,1408396488,35,0
3,18,307,1408396498,34,0
3,18,307,1408396508,32,0
3,18,307,1408396518,29,0
3,18,307,1408396528,27,0
3,18,307,1408396538,16,0
3,18,307,1408396548,29,0
3,19,306,1408396558,33,0
3,19,306,1408396568,36,0
3,19,306,1408396578,37,0
3,19,306,1408396588,37,0
3,19,306,1408396598,38,0
3,19,306,1408396608,38,0
3,19,306,1408396618,37,0
3,19,306,1408396628,36,0
3,19,306,1408396638,35,0
3,19,306,1408396648,34,0
3,20,306,1408396658,31,0
3,20,306,1408396668,27,0
3,20,306,1408396678,23,0
3,20,306,1408396688,23,0
3,20,306,1408396698,29,0
3,20,306,1408396708,32,0
3,20,306,1408396718,32,0
3,20,306,1408396728,36,0
3,20,306,1408396738,34,0
3,20,306,1408396748,35,0
3,20,306,1408396758,35,0
3,20,306,1408396768,34,0
3,20,306,1408396778,33,0
3,20,306,1408396788,33,0
3,20,306,1408396798,31,0
3,20,306,1408396808,29,0
3,20,306,1408396818,25,0
3,20,306,1408396828,30,0
3,20,306,1408396838,32,0
3,20,306,1408396848,35,0
3,21,306,1408396858,35,0
3,21,306,1408396868,35,0
3,21,306,1408396878,35,0
3,21,306,1408396888,35,0
3,21,306,1408396898,35,0
3,21,306,1408396908,32,0
3,21,306,1408396918,31,0
3,21,306,1408396928,26,0
3,21,306,1408396938,21,0
3,21,306,1408396948,16,0
3,21,306,1408396958,25,0
3,22,306,1408396968,26,0
3,22,306,1408396978,30,0
3,22,306,1408396988,32,0
3,22,306,1408396998,31,0
3,22,306,1408397008,32,0
3,22,306,1408397018,32,0
3,22,306,1408397028,33,0
3,22,306,1408397038,31,0
3,22,306,1408397048,32,0
3,22,306,1408397058,29,0
3,22,305,1408397068,30,0
3,22,305,1408397078,31,0
3,22,305,1408397088,28,0
3,22,305,1408397098,27,0
3,22,305,1408397108,26,0
3,22,305,1408397118,25,0
3,22,305,1408397128,26,0
3,22,305,1408397138,26,0
3,22,305,1408397148,29,0
3,22,305,1408397158,29,0
3,23,305,1408397168,31,0
3,23,305,1408397178,29,0
3,23,305,1408397188,29,0
3,23,305,1408397198,26,0
3,23,305,1408397208,24,0
3,23,305,1408397218,28,0
3,23,305,1408397228,31,0
3,23,305,1408397238,32,0
3,23,305,1408397248,34,0
3,23,305,1408397258,34,0
3,24,305,1408397268,35,0
3,24,305,1408397278,34,0
3,24,305,1408397288,33,0
3,24,305,1408397298,32,0
3,24,305,1408397308,29,0
3,24,305,1408397318,25,0
3,24,305,1408397328,24,0
3,24,305,1408397338,26,0
3,24,305,1408397348,29,0
3,24,305,1408397358,32,0
3,25,305,1408397368,33,0
3,25,305,1408397378,33,0
3,25,305,1408397388,35,0
3,25,305,1408397398,35,0
3,25,305,1408397408,36,0
3,25,305,1408397418,36,0
3,25,305,1408397428,35,0
3,25,305,1408397438,34,0
3,25,305,1408397448,32,0
3,25,305,1408397458,32,0
3,25,305,1408397468,31,0
3,25,305,1408397478,31,0
3,25,305,1408397488,31,0
3,25,305,1408397498,32,0
3,25,305,1408397508,33,0
3,25,305,1408397518,35,0
3,25,305,1408397528,34,0
3,25,305,1408397538,35,0
3,25,305,1408397548,33,0
3,25,305,1408397558,33,0
3,25,305,1408397568,32,0
3,26,304,1408397578,32,0
3,26,304,1408397588,30,0
3,26,304,1408397598,28,0
3,26,304,1408397608,25,0
3,26,304,1408397618,25,0
3,26,304,1408397628,27,0
3,26,304,1408397638,31,0
3,26,304,1408397648,31,0
3,26,304,1408397658,33,0
3,26,304,1408397668,34,0
3,27,304,1408397678,35,0
3,27,304,1408397688,34,0
3,27,304,1408397698,34,0
3,27,304,1408397708,32,0
3,27,304,1408397718,30,0
3,27,304,1408397728,30,0
3,27,304,1408397738,30,0
3,27,304,1408397748,30,0
3,27,304,1408397758,28,0
3,27,304,1408397768,28,0
3,27,304,1408397778,29,0
3,27,304,1408397788,27,0
3,27,304,1408397798,27,0
3,27,304,1408397808,25,0
3,27,304,1408397818,28,0
3,27,304,1408397828,27,0
3,27,304,1408397838,28,0
3,27,304,1408397848,29,0
3,27,304,1408397858,30,0
3,27,304,1408397868,30,0
3,28,303,1408397878,30,0
3,28,303,1408397888,32,0
3,28,303,1408397898,31,0
3,28,303,1408397908,31,0
3,28,303,1408397918,31,0
3,28,303,1408397928,32,0
3,28,303,1408397938,31,0
3,28,303,1408397948,28,0
3,28,303,1408397958,24,0
3,28,303,1408397978,27,0
3,29,303,1408397988,22,0
3,29,303,1408398028,28,0
3,29,303,1408398038,30,0
3,29,303,1408398048,32,0
3,29,303,1408398058,34,0
3,29,303,1408398068,35,0
3,29,303,1408398078,36,0
3,29,303,1408398088,37,0
3,29,303,1408398098,36,0
3,29,303,1408398108,35,0
3,29,303,1408398118,33,0
3,29,303,1408398128,32,0
3,29,303,1408398138,32,0
3,29,303,1408398148,29,0
3,29,303,1408398158,19,0
3,29,303,1408398168,15,0
3,29,303,1408398178,27,0
3,30,302,1408398188,31,0
3,30,302,1408398198,33,0
3,30,302,1408398208,35,0
3,30,302,1408398218,36,0
3,30,302,1408398228,36,0
3,30,302,1408398238,36,0
3,30,302,1408398248,36,0
3,30,302,1408398258,36,0
3,30,302,1408398268,35,0
3,30,302,1408398278,34,0
3,31,302,1408398288,32,0
3,31,302,1408398298,30,0
3,31,302,1408398308,27,0
3,31,302,1408398318,20,0
3,31,302,1408398328,25,0
3,31,302,1408398338,32,0
3,31,302,1408398348,35,0
3,31,302,1408398358,35,0
3,31,302,1408398368,37,0
3,31,302,1408398378,37,0
3,31,302,1408398388,37,0
3,31,302,1408398398,36,0
3,31,302,1408398408,36,0
3,31,302,1408398418,36,0
3,31,302,1408398428,34,0
3,31,302,1408398438,32,0
3,31,302,1408398448,28,0
3,31,302,1408398458,24,0
3,31,302,1408398468,25,0
3,31,302,1408398478,30,0
3,31,302,1408398488,34,0
3,32,301,1408398498,35,0
3,32,301,1408398508,36,0
3,32,301,1408398518,36,0
3,32,301,1408398528,36,0
3,32,301,1408398538,36,0
3,32,301,1408398548,36,0
3,32,301,1408398558,36,0
3,32,301,1408398568,33,0
3,32,301,1408398578,31,0
3,32,301,1408398588,30,0
3,33,301,1408398598,27,0
3,33,301,1408398628,25,0
3,33,301,1408398638,31,0
3,33,301,1408398648,33,0
3,33,301,1408398658,35,0
3,33,301,1408398668,36,0
3,33,301,1408398678,35,0
3,33,301,1408398688,35,0
3,33,300,1408398698,35,0
3,33,300,1408398708,35,0
3,33,300,1408398718,35,0
3,33,300,1408398728,34,0
3,33,300,1408398738,34,0
3,33,300,1408398748,30,0
3,33,300,1408398758,27,0
3,33,300,1408398768,25,0
3,33,300,1408398778,19,0
3,34,300,1408398798,23,0
3,34,300,1408398808,27,0
3,34,300,1408398818,31,0
3,34,300,1408398828,29,0
3,34,300,1408398838,30,0
3,34,300,1408398848,30,0
3,34,300,1408398858,26,0
3,34,300,1408398868,28,0
3,34,300,1408398878,28,0
3,34,300,1408398888,26,0
3,35,299,1408398898,12,0
3,35,299,1408398908,25,0
3,35,299,1408398918,28,0
3,35,299,1408398928,31,0
3,35,299,1408398938,33,0
3,35,299,1408398948,32,0
3,35,299,1408398958,33,0
3,35,299,1408398968,34,0
3,35,299,1408398978,34,0
3,35,299,1408398988,35,0
3,35,299,1408398998,35,0
3,35,299,1408399008,33,0
3,35,299,1408399018,33,0
3,35,299,1408399028,33,0
3,35,299,1408399038,31,0
3,35,299,1408399048,27,0
3,35,299,1408399058,23,0
3,35,299,1408399068,20,0
3,35,299,1408399078,23,0
3,35,299,1408399088,30,0
3,35,299,1408399098,27,0
3,36,298,1408399108,31,0
3,36,298,1408399118,32,0
3,36,298,1408399128,34,0
3,36,298,1408399138,34,0
3,36,298,1408399148,32,0
3,36,298,1408399158,34,0
3,36,298,1408399168,36,0
3,36,298,1408399178,37,0
3,36,298,1408399188,36,0
3,36,298,1408399198,37,0
3,36,298,1408399208,37,0
3,12,307,1408395618,31,0
3,12,307,1408395628,32,0
