aid,prn,t,rh,tanededt,minelv,maxelv,azi,dt,ahgt,sp,ptn,clr,pr,ms,vs,af,df
0,110,1408405693,6.154,-2458.651,13.628,24.944,48.000,1390,0.185,0.189,2.229,1.786,1.170,2.979,0.302,50.406,0.030
0,111,1408331562,7.288,-1850.591,5.093,24.978,88.693,2430,0.185,0.598,2.690,2.263,1.183,3.826,2.721,304.567,0.110
0,111,1408361425,2.518,2664.022,12.192,24.905,356.350,1660,0.185,2.999,3.848,3.044,1.162,9.601,15.743,878.196,-0.029
0,111,1408372013,6.662,-2006.246,5.129,24.927,273.360,2570,0.185,11.199,4.053,3.149,1.336,102.177,501.303,6306.343,0.093
0,111,1408397833,8.081,1792.118,5.080,24.886,169.731,2330,0.185,5.967,2.599,1.995,1.051,91.877,310.874,3415.832,-0.458
0,112,1408322688,8.602,1816.049,5.050,24.941,218.423,2380,0.185,14.323,4.228,3.719,1.311,120.386,739.300,5817.199,-2.459
0,112,1408337883,0.510,-1856.136,5.036,24.997,113.070,2430,0.185,1.933,6.322,5.239,1.205,6.061,7.785,1725.258,0.129
0,112,1408366908,1.309,2716.598,12.586,24.932,15.707,1700,0.185,1.944,3.349,2.920,1.058,11.920,11.669,1034.884,-0.434
0,112,1408376888,7.485,-2086.118,5.028,24.994,297.892,2680,0.185,7.220,3.546,2.773,1.166,55.203,235.366,4208.102,-0.614
0,112,1408403488,11.354,1787.086,5.009,24.870,195.153,2340,0.185,8.707,3.335,2.604,1.061,112.713,412.642,3721.423,-0.283
0,113,1408327528,5.335,1846.111,5.035,24.977,239.230,2420,0.185,5.216,3.623,2.956,1.163,63.290,121.855,2476.464,-0.489
0,113,1408342610,6.456,-1967.794,5.283,24.983,133.456,2370,0.185,1.999,2.988,2.255,1.058,8.051,17.987,805.817,0.050
0,113,1408370728,4.818,2344.471,5.503,24.923,33.705,2650,0.185,0.972,2.707,1.948,1.185,5.158,4.820,238.519,0.029
0,113,1408380621,5.148,-2264.041,5.103,24.947,317.166,2710,0.185,1.375,3.774,2.967,1.062,6.304,7.735,634.450,0.006
0,114,1408333913,6.445,1856.803,5.045,24.908,264.221,2430,0.185,10.410,4.862,3.938,1.266,67.972,300.239,5668.130,0.266
0,114,1408348843,6.791,-1811.278,5.136,24.931,159.758,2350,0.185,8.255,4.955,4.060,1.362,59.941,192.115,3506.536,0.630
0,114,1408376125,1.788,2616.807,6.002,24.909,55.548,2580,0.185,1.883,3.328,2.862,1.017,7.296,7.403,216.147,0.309
0,114,1408386086,14.614,-2054.107,5.132,24.997,338.687,2710,0.185,0.638,2.521,1.841,1.032,3.885,2.857,195.558,-0.011
0,115,1408339558,7.007,1868.929,5.079,24.967,284.878,2440,0.185,9.969,3.745,2.867,1.329,88.029,447.224,4656.702,-0.692
0,115,1408353958,5.358,-1803.965,5.145,24.980,182.055,2340,0.185,7.106,3.337,2.518,1.119,78.855,260.514,3967.449,-0.460
0,115,1408380388,2.918,2430.793,5.362,24.959,77.292,2580,0.185,1.659,3.064,2.467,1.026,5.577,8.985,287.962,0.031
0,115,1408391037,4.957,-1932.369,5.092,24.966,351.452,2640,0.185,0.764,3.231,2.603,1.494,5.290,6.076,951.811,0.111
0,116,1408345313,0.918,1941.851,5.068,24.863,305.617,2430,0.185,6.703,5.848,5.318,1.017,33.521,114.091,4917.645,-0.197
0,116,1408358908,6.739,-1804.675,5.127,24.933,205.889,2340,0.185,11.218,3.395,2.728,1.094,137.818,666.221,6241.150,-0.454
0,116,1408384625,2.116,2194.775,5.050,24.911,101.393,2510,0.185,1.368,2.532,2.064,1.103,4.843,7.672,207.456,0.096
0,116,1408395853,3.072,-2242.570,5.414,24.973,14.418,2480,0.185,2.091,4.306,3.751,1.326,10.350,11.766,1377.124,-0.102
0,117,1408320548,7.182,-1198.427,5.126,13.373,294.907,1060,0.185,7.202,2.343,1.838,1.076,47.486,202.959,1517.846,0.109
0,117,1408346328,9.353,1786.168,5.054,24.970,195.974,2340,0.185,14.293,3.467,2.605,1.164,111.846,1072.662,5653.816,1.470
0,117,1408361200,0.558,-1850.359,5.089,24.984,90.789,2420,0.185,0.494,2.816,2.228,1.041,3.574,1.776,432.329,0.041
0,117,1408389830,0.635,1400.944,5.147,16.372,1.902,1420,0.185,1.495,2.411,1.856,1.245,5.753,5.810,184.959,0.047
0,117,1408391219,3.844,3021.590,18.931,24.910,358.377,790,0.185,1.737,2.921,2.545,1.416,9.223,6.762,210.020,-0.037
0,117,1408401528,4.251,-1968.592,5.125,24.954,275.466,2520,0.185,7.851,3.250,2.344,1.228,98.215,344.700,4221.027,-0.495
0,118,1408323949,7.236,-2087.165,5.260,24.967,315.904,2620,0.185,1.901,3.159,2.492,1.102,11.773,20.684,1179.715,-0.173
0,118,1408351248,10.347,1799.832,5.049,24.962,216.776,2360,0.185,12.857,3.851,2.884,1.025,114.891,772.912,6080.860,-0.054
0,118,1408366450,0.512,-1840.487,5.097,24.964,110.438,2410,0.185,1.493,4.266,3.578,1.123,4.943,7.264,1246.840,0.109
0,118,1408395198,6.374,2316.095,5.110,24.913,15.979,2580,0.185,1.229,2.473,2.059,1.045,9.242,9.858,818.768,-0.082
0,118,1408405363,7.792,-2344.672,9.271,24.950,295.812,2070,0.185,7.354,4.039,3.298,1.269,50.617,165.237,3177.311,-1.049
0,119,1408327657,2.274,-2288.299,10.178,24.865,331.095,1930,0.185,0.976,2.443,1.873,1.193,3.841,2.081,52.130,0.075
0,119,1408355800,11.230,1814.857,5.079,24.842,234.349,2360,0.185,5.548,5.618,4.800,1.991,38.100,65.714,1606.260,-0.520
0,119,1408370746,5.514,-2175.572,5.368,24.760,126.864,2320,0.185,1.522,3.419,2.830,1.405,5.439,6.216,222.387,0.056
0,119,1408398784,11.066,1903.128,5.046,24.865,31.579,2620,0.185,0.713,2.423,1.811,1.069,4.312,3.449,153.701,-0.018
0,120,1408322851,10.312,2148.851,6.588,24.854,76.143,2350,0.185,0.774,2.385,1.723,1.074,2.989,0.728,17.139,-0.002
0,120,1408362568,6.827,1831.915,5.049,24.896,261.519,2400,0.185,2.629,3.707,2.828,1.219,32.636,31.011,1155.095,0.278
0,120,1408377613,6.592,-1788.645,5.087,24.945,155.316,2330,0.185,2.402,6.771,6.113,2.029,23.573,31.450,3692.098,-0.235
0,120,1408404429,17.836,2022.579,5.377,23.524,55.079,2350,0.185,1.124,2.761,2.113,1.045,3.714,1.674,34.376,-0.007
0,121,1408327959,2.433,2883.505,19.501,24.859,99.220,670,0.185,2.585,2.453,2.164,1.140,9.186,14.085,209.219,-0.524
0,121,1408338868,1.110,-1931.140,5.142,24.924,12.542,2480,0.185,0.955,8.301,7.382,2.185,7.374,5.613,1918.504,-0.028
0,121,1408368433,6.967,1859.252,5.067,24.960,285.303,2430,0.185,7.642,3.841,2.888,1.072,78.390,250.973,3992.854,-0.219
0,121,1408382873,9.920,-1777.031,5.126,24.971,181.241,2310,0.185,8.251,3.699,2.872,1.144,79.232,339.506,3168.490,-0.864
0,122,1408332001,6.313,2155.304,5.075,24.968,122.598,2430,0.185,2.720,3.084,2.674,1.165,11.866,30.238,1651.990,-0.080
0,122,1408344062,3.235,-2121.217,5.700,24.973,30.355,2400,0.185,1.029,2.916,2.226,1.058,6.521,6.244,463.912,0.092
0,122,1408374337,6.330,2024.881,5.892,24.902,303.808,2330,0.185,8.219,5.287,4.293,1.580,35.836,143.579,4289.772,-0.885
0,122,1408387933,9.674,-1804.674,5.071,24.920,203.903,2350,0.185,13.559,3.875,2.859,1.163,117.473,763.610,6032.182,0.111
0,123,1408335993,6.023,1787.649,5.054,24.919,146.312,2330,0.185,6.323,4.957,3.704,1.043,40.385,105.935,2755.476,0.689
0,123,1408349441,1.015,-1824.115,5.117,24.975,47.180,2420,0.185,0.530,3.825,2.999,1.082,3.794,1.391,378.798,0.144
0,123,1408379573,0.778,2091.058,5.448,24.904,322.928,2370,0.185,1.941,3.299,2.637,1.092,8.437,14.871,628.454,0.184
0,123,1408392308,9.479,-1813.870,5.078,24.967,226.228,2360,0.185,14.786,5.251,4.329,1.778,101.030,562.943,5595.937,-1.181
0,202,1408320783,1.006,-1677.502,5.056,13.668,33.253,1530,0.185,1.001,4.348,4.196,1.543,3.937,1.778,476.429,0.020
0,202,1408359071,1.695,3308.360,9.173,24.921,321.889,2890,0.185,2.686,4.424,3.845,1.322,15.606,18.558,2240.343,0.619
0,202,1408373343,6.556,-2777.866,5.048,24.965,253.489,3570,0.185,11.246,2.865,2.262,1.067,78.534,805.115,13381.008,1.510
0,202,1408404833,11.629,2456.300,5.039,23.954,172.092,3130,0.185,12.192,5.086,4.355,1.090,64.765,396.249,6842.284,-2.223
0,203,1408354118,6.221,-3366.399,5.067,24.973,307.865,4200,0.185,5.879,5.326,4.280,1.137,24.653,96.584,9659.846,-0.852
0,203,1408388768,9.586,2550.683,5.043,24.904,226.871,3320,0.185,28.524,7.715,6.282,1.682,87.437,1103.725,16015.044,-2.844
0,204,1408322016,7.525,2693.995,5.048,24.945,297.000,3500,0.185,11.962,4.962,3.951,1.121,47.167,424.521,12863.670,-0.652
0,204,1408338743,9.343,-2608.701,5.008,24.961,222.124,3390,0.185,24.673,7.375,6.940,2.020,78.983,892.540,15883.299,-1.370
0,204,1408369733,1.174,2588.388,5.003,24.929,140.828,3370,0.185,5.828,4.212,3.580,1.038,26.180,138.741,7694.371,1.322
0,204,1408386628,0.850,-2696.840,5.083,24.978,65.246,3480,0.185,1.401,7.838,6.670,1.564,5.454,4.306,2424.403,0.109
0,205,1408336685,2.465,3734.084,10.774,24.956,341.032,2810,0.185,1.563,4.616,4.074,1.088,10.682,5.988,1338.499,0.336
0,205,1408349083,6.999,-3041.585,5.075,24.958,279.920,3850,0.185,17.650,4.968,4.214,1.164,79.364,870.662,20465.267,1.300
0,205,1408381893,9.965,2511.287,5.041,24.890,198.351,3270,0.185,21.905,5.830,4.854,1.057,89.675,1006.976,15598.100,-0.782
0,205,1408401401,0.528,-2560.976,5.061,24.948,117.819,3370,0.185,1.928,5.364,4.988,2.173,6.252,9.350,2893.564,0.445
0,206,1408325966,6.156,3021.566,7.544,24.967,308.540,3140,0.185,8.804,6.931,5.716,1.424,29.838,118.655,6560.464,0.006
0,206,1408341458,9.175,-2715.636,5.059,24.991,236.715,3500,0.185,29.918,7.476,6.902,2.916,85.095,1248.560,20229.688,-2.389
0,206,1408372616,5.727,2536.770,5.046,24.893,155.214,3330,0.185,6.913,3.451,2.857,1.030,44.034,225.118,7025.499,-0.341
0,206,1408389298,4.218,-3848.020,20.213,22.265,78.000,360,0.185,1.170,2.105,1.943,1.787,7.513,1.450,31.062,-0.001
0,207,1408320548,1.535,-1398.700,5.073,11.315,135.308,1060,0.185,7.636,4.708,4.872,1.260,12.702,70.852,1986.811,0.456
0,207,1408355594,7.537,5910.503,20.108,24.943,47.756,1170,0.185,1.047,2.064,1.577,1.114,7.728,2.905,202.201,-0.008
0,207,1408365184,9.657,-3917.705,15.267,19.011,357.500,820,0.185,1.138,1.801,1.623,1.115,6.576,3.428,88.011,-0.305
0,207,1408403443,7.175,2658.213,5.043,24.886,281.335,3450,0.185,23.604,6.510,5.958,1.428,84.560,953.367,21438.190,-0.443
0,208,1408348764,8.781,3597.305,14.648,18.880,26.784,860,0.185,1.335,2.464,2.150,1.091,5.333,1.829,42.366,-0.049
0,208,1408349921,2.875,5885.506,20.424,24.906,22.520,1120,0.185,0.963,2.168,1.579,1.027,5.617,1.842,24.101,0.123
0,208,1408359131,0.655,-3953.526,7.726,24.968,334.191,3780,0.185,1.306,3.085,2.307,1.144,10.281,9.687,2207.678,-0.153
0,208,1408395928,10.501,2604.380,5.055,24.919,254.599,3380,0.185,23.996,5.384,4.627,1.352,85.170,1356.605,14866.686,0.276
0,209,1408329316,3.715,3185.815,7.167,24.922,319.467,3220,0.185,2.711,4.625,3.896,1.427,18.358,19.415,2080.516,0.205
0,209,1408343913,8.936,-2738.281,5.042,24.973,249.938,3530,0.185,29.595,8.177,7.387,2.592,78.611,1144.405,19042.395,-3.547
0,209,1408375338,11.375,2510.819,5.003,24.945,168.726,3280,0.185,12.982,5.387,4.689,1.163,57.066,401.546,7142.705,-2.331
0,209,1408393789,2.866,-2627.317,5.057,24.984,89.643,3420,0.185,0.437,3.888,3.045,1.553,4.312,2.333,999.822,0.024
0,210,1408322373,7.067,-2929.009,5.076,24.963,288.220,3710,0.185,11.484,4.897,4.002,1.058,66.659,391.130,12820.821,-0.948
0,210,1408355483,11.251,2464.280,5.046,24.930,208.885,3210,0.185,16.459,5.436,4.765,1.432,80.694,646.528,8984.956,-0.874
0,210,1408375236,0.548,-2515.960,5.099,24.984,126.780,3270,0.185,4.970,6.584,6.261,1.518,11.985,46.605,6891.272,0.278
0,211,1408325158,5.886,-3067.844,5.023,24.981,302.982,3880,0.185,5.719,4.647,3.663,1.038,24.893,115.576,7783.155,-0.659
0,211,1408359238,12.248,2496.196,5.018,24.888,224.260,3260,0.185,11.522,4.337,3.660,1.034,56.819,427.720,7372.798,-1.572
0,211,1408379063,0.517,-2492.062,5.089,24.941,142.185,3230,0.185,7.029,6.458,5.450,1.064,19.316,112.909,8943.412,0.850
0,212,1408320883,6.052,-1767.440,5.066,14.994,272.529,1730,0.185,13.538,3.224,2.930,1.041,60.061,581.333,5098.667,6.119
0,212,1408352298,10.484,2451.968,5.036,24.961,194.953,3200,0.185,15.056,7.863,7.363,1.984,58.019,310.654,8004.626,-2.337
0,212,1408371802,0.909,-2531.859,5.090,24.988,113.246,3310,0.185,1.403,5.765,5.710,2.025,4.313,4.944,1682.647,0.532
0,213,1408335860,7.197,4095.859,19.365,24.904,105.369,970,0.185,2.052,3.491,2.952,1.794,9.153,5.559,224.949,-0.406
0,213,1408349653,0.556,-2735.504,5.073,24.952,36.548,3510,0.185,0.788,4.653,3.963,1.251,5.605,2.480,1279.844,-0.044
0,213,1408388616,4.101,3165.067,7.846,24.943,326.985,3050,0.185,1.943,3.630,2.924,1.163,12.946,13.974,1728.894,0.103
0,213,1408402943,11.351,-2697.923,5.108,24.996,257.098,3450,0.185,15.265,3.953,3.199,1.150,76.108,946.124,15442.308,-0.518
0,214,1408392923,7.539,-1765.864,5.092,15.980,289.124,1770,0.185,18.795,4.872,4.110,1.259,66.092,523.867,6075.692,3.731
0,215,1408330978,14.262,5171.546,22.401,24.927,74.469,520,0.185,1.474,2.211,2.129,1.301,9.395,6.341,98.492,-0.587
0,215,1408381303,6.184,2993.198,8.854,24.953,303.971,2770,0.185,13.486,7.474,7.177,2.266,33.535,211.694,7838.088,0.550
0,215,1408397523,10.425,-2534.868,5.098,24.978,227.704,3270,0.185,25.524,7.772,6.847,2.236,85.604,891.666,13382.128,-2.664
0,218,1408372558,11.986,-1546.674,5.148,20.464,179.541,1820,0.185,12.995,6.059,5.512,2.266,55.809,262.578,2725.942,-2.038
0,219,1408332163,10.090,-2518.332,5.103,24.947,189.163,3250,0.185,8.148,4.692,4.238,1.002,49.811,198.610,5914.487,-1.719
0,219,1408365216,6.378,4566.347,21.694,24.830,104.088,570,0.185,1.533,2.245,1.983,1.286,6.578,2.504,56.929,-0.108
0,219,1408377424,5.817,-4136.673,15.334,24.931,39.747,1810,0.185,0.718,2.325,1.934,1.282,5.459,1.517,101.610,0.013
0,221,1408322733,11.837,2509.558,5.042,24.957,190.549,3270,0.185,13.605,5.066,4.094,1.075,78.859,498.551,8400.017,-1.590
0,221,1408342012,0.838,-2597.206,5.069,24.988,110.142,3380,0.185,2.583,7.387,6.380,1.002,5.429,13.742,3514.020,0.648
0,221,1408379830,11.538,6280.066,19.859,24.518,25.286,1200,0.185,1.560,2.194,1.774,1.130,6.430,3.272,17.079,-0.004
0,221,1408388687,0.842,-4133.254,8.562,24.973,338.385,3670,0.185,1.581,4.086,3.115,1.105,9.964,8.176,1605.773,0.180
0,224,1408343998,6.756,2636.295,5.024,24.940,274.003,3440,0.185,25.486,6.053,5.672,1.607,86.599,1264.954,20019.418,1.490
0,224,1408362223,12.345,-2538.721,5.081,24.979,195.391,3290,0.185,14.740,4.401,3.734,1.310,85.586,710.413,9802.154,-2.492
0,224,1408394688,1.230,4096.684,18.505,24.905,111.680,1170,0.185,2.308,2.709,2.167,1.119,11.492,11.246,588.817,0.289
0,225,1408351528,6.076,2786.712,5.932,24.908,299.394,3340,0.185,12.973,5.892,4.497,1.100,38.198,340.903,11533.083,-0.211
0,225,1408368018,12.437,-2619.236,5.058,24.950,224.714,3380,0.185,14.931,4.207,3.486,1.294,81.502,804.037,9278.199,-2.523
0,225,1408399003,5.644,2577.095,5.012,24.895,143.452,3350,0.185,9.667,6.172,5.422,1.273,32.233,225.770,12834.717,0.918
0,226,1408340150,0.564,2545.807,5.043,24.927,137.146,3290,0.185,5.653,5.993,4.849,1.273,19.919,68.596,8310.435,0.035
0,226,1408356968,0.521,-2646.105,5.102,24.977,60.469,3420,0.185,1.144,5.928,4.754,1.194,4.955,3.201,1718.907,0.061
0,226,1408395883,1.451,3849.525,12.929,24.951,348.288,2360,0.185,1.707,3.741,2.889,1.178,10.633,10.658,1195.648,-0.255
0,227,1408334438,2.700,-2662.336,5.107,24.983,82.728,3440,0.185,0.328,3.456,2.735,1.015,3.309,0.793,378.799,0.059
0,227,1408373642,2.398,5784.522,21.121,24.111,2.243,730,0.185,1.161,1.884,1.301,1.150,6.808,2.363,71.216,0.044
0,227,1408383573,0.805,-3369.677,5.094,24.963,310.988,4190,0.185,4.068,4.362,3.659,1.157,23.825,72.540,9293.841,-0.496
0,229,1408326576,11.468,-2526.365,5.070,24.959,164.085,3290,0.185,11.347,5.327,4.574,1.161,52.069,328.464,6861.671,1.210
0,229,1408360853,4.136,5436.238,21.455,24.925,77.697,770,0.185,2.472,2.292,1.847,1.410,6.941,4.963,72.927,-0.363
0,229,1408371055,6.314,-4751.808,18.045,24.697,22.850,1390,0.185,0.991,2.162,1.617,1.041,6.838,3.154,249.237,-0.087
0,230,1408327013,2.243,-2725.037,5.109,24.949,58.077,3510,0.185,0.867,4.642,3.974,1.191,4.553,2.912,1384.300,-0.008
0,230,1408366310,0.789,3889.509,11.731,24.937,343.183,2680,0.185,2.559,5.256,4.517,1.662,12.064,11.362,2644.929,-0.017
0,230,1408378458,7.091,-3090.400,5.065,24.967,282.977,3900,0.185,19.560,5.404,4.872,1.640,79.183,905.739,20539.380,0.321
0,231,1408336628,9.175,2597.711,5.046,24.945,247.265,3380,0.185,32.593,7.928,6.875,2.461,78.712,1311.835,20343.344,-1.276
0,231,1408355993,11.425,-2510.646,5.075,24.992,167.000,3270,0.185,9.146,4.237,3.681,1.023,51.250,295.827,7137.924,1.169
0,231,1408400918,9.578,-4216.880,18.659,21.882,23.227,650,0.185,1.638,2.019,1.553,1.037,5.779,3.592,20.012,0.089
0,233,1408345643,9.190,2456.556,5.047,24.928,164.747,3190,0.185,15.152,5.748,5.074,1.701,51.284,476.981,9836.564,-2.378
0,233,1408364003,1.951,-2588.013,5.073,24.959,84.381,3360,0.185,0.623,4.393,4.064,1.013,3.654,1.533,585.821,0.285
0,234,1408325697,5.349,5394.859,20.705,24.878,47.027,940,0.185,2.216,3.218,2.700,1.365,7.984,5.491,327.686,0.565
0,234,1408335843,1.534,-3745.928,13.067,22.766,352.747,1970,0.185,0.977,2.656,2.248,1.204,8.352,4.117,663.613,-0.163
0,234,1408373638,7.046,2574.602,5.015,24.911,278.976,3360,0.185,21.704,6.942,6.169,1.875,84.999,710.799,16645.945,1.072
0,234,1408391813,9.496,-2457.506,5.081,24.950,199.188,3190,0.185,33.234,8.895,7.193,1.971,94.753,1165.312,17075.403,-0.807
0,236,1408330368,13.594,-3193.285,5.078,24.967,328.028,3980,0.185,1.099,2.845,2.010,1.019,9.930,9.518,1662.250,-0.001
0,236,1408366204,6.183,2538.521,5.033,24.923,251.704,3310,0.185,14.139,4.494,3.799,1.122,70.591,606.675,12207.237,1.479
0,236,1408385568,9.598,-2453.244,5.104,24.983,170.154,3180,0.185,19.521,8.008,7.061,1.814,63.714,509.392,10393.398,-2.960
1,2,1408341093,5.812,2189.592,5.068,24.975,149.507,2830,0.185,12.541,6.090,4.702,1.041,53.218,316.977,8557.317,1.509
1,2,1408355498,0.904,-2314.279,5.012,24.983,64.266,3000,0.185,1.943,6.489,5.567,1.012,5.963,9.107,2385.696,0.116
1,2,1408388067,3.859,2643.312,5.004,24.977,328.840,3180,0.185,2.192,3.618,2.937,1.100,16.199,21.840,1692.002,-0.028
1,2,1408400058,11.206,-2506.777,5.074,25.000,255.449,3200,0.185,26.751,6.042,5.296,2.219,124.106,1443.502,13455.758,-5.220
1,3,1408323366,11.976,-2215.111,5.072,24.979,221.322,2860,0.185,27.330,6.779,6.487,2.711,95.123,1303.793,10750.863,-4.431
1,3,1408350810,5.822,2380.790,5.055,24.880,118.300,2940,0.185,2.473,3.893,3.764,1.014,10.154,20.593,1039.223,0.557
1,3,1408363339,4.293,-2153.873,5.074,24.750,37.761,2940,0.185,0.574,5.049,4.443,2.066,4.555,2.546,967.985,0.030
1,3,1408396155,6.201,2337.811,5.617,24.914,306.768,2780,0.185,13.038,6.911,5.911,2.212,51.482,269.009,6539.897,1.276
1,4,1408331288,10.878,-2132.093,5.112,24.979,187.765,2760,0.185,21.335,5.381,4.639,1.404,81.480,1054.778,10725.696,-2.155
1,4,1408358436,4.632,1547.199,5.087,15.162,86.475,1620,0.185,0.690,2.103,1.642,1.013,6.360,3.324,212.810,0.059
1,4,1408360654,4.245,4470.264,19.661,24.937,77.581,990,0.185,2.393,2.948,2.365,1.451,9.912,9.932,363.587,0.629
1,4,1408370081,2.464,-2620.964,5.047,24.955,14.632,3370,0.185,1.081,3.004,2.516,1.172,7.331,6.865,925.112,0.119
1,4,1408402453,7.101,2189.407,5.041,24.883,278.000,2850,0.185,17.359,5.420,4.713,1.663,104.031,663.833,11236.962,0.037
1,5,1408327553,2.539,2771.139,5.046,24.943,34.592,3580,0.185,1.147,2.567,1.979,1.086,6.928,7.501,837.206,-0.136
1,5,1408337088,6.844,-2906.926,5.047,24.970,302.931,3620,0.185,17.739,6.252,5.142,1.318,71.572,673.359,17886.656,-2.728
1,5,1408366383,9.328,2076.021,5.039,24.889,198.651,2710,0.185,19.527,3.462,2.664,1.043,119.149,1833.068,10782.730,-2.976
1,5,1408381006,3.003,-3172.292,19.094,24.939,104.000,800,0.185,2.237,2.674,2.219,1.214,14.550,12.734,371.455,-0.404
1,6,1408323743,7.068,-2786.197,5.047,24.955,301.749,3490,0.185,11.800,4.952,4.088,1.124,59.406,428.668,12996.423,-1.534
1,6,1408352683,10.582,2062.968,5.041,24.903,197.963,2690,0.185,29.152,6.941,5.695,2.067,97.749,1273.924,11790.748,-2.609
1,6,1408368395,0.792,-2305.171,5.112,24.962,104.179,2770,0.185,2.787,6.951,6.309,1.132,7.043,12.462,2190.498,0.284
1,6,1408398900,15.254,1440.490,5.269,12.907,10.017,1220,0.185,1.039,2.182,1.661,1.199,5.938,4.634,84.415,-0.043
1,6,1408400960,7.060,4203.949,16.993,24.674,52.930,1470,0.185,1.951,2.801,2.239,1.307,7.671,9.731,244.634,-0.195
1,7,1408326876,6.614,2256.479,5.029,24.951,266.000,2940,0.185,19.640,4.642,3.824,1.237,107.061,1130.779,13500.658,-0.300
1,7,1408342633,9.002,-2124.228,5.103,24.969,176.446,2750,0.185,22.423,6.761,5.547,1.491,77.163,855.255,10715.962,-3.100
1,7,1408371548,0.814,3597.477,8.157,24.954,66.784,3180,0.185,2.453,4.797,4.471,2.629,7.754,9.853,1310.124,0.371
1,7,1408380524,9.645,-3836.498,11.997,24.968,9.373,2500,0.185,1.903,3.401,2.783,1.345,7.561,8.360,254.013,0.091
1,8,1408331927,10.199,2123.787,5.006,24.971,171.159,2770,0.185,15.283,4.888,4.136,1.763,56.707,612.013,7431.960,-0.536
1,8,1408345570,2.359,-3459.949,19.421,24.996,81.655,810,0.185,1.707,2.767,2.432,1.816,8.981,4.800,179.248,-0.026
1,8,1408347619,1.899,-1256.175,5.051,13.437,81.000,1230,0.185,0.726,2.395,2.002,1.113,3.924,1.664,178.498,0.343
1,8,1408379463,5.591,2831.176,5.009,24.856,343.078,3370,0.185,1.750,3.009,2.576,1.432,8.656,11.491,836.233,0.031
1,8,1408389768,7.024,-2771.822,5.121,24.992,276.493,3480,0.185,15.411,4.604,4.137,1.036,97.396,822.113,15354.704,0.109
1,9,1408320923,7.845,2821.392,12.480,24.932,293.929,1810,0.185,14.723,4.624,3.679,1.010,70.877,433.278,5474.621,-2.857
1,9,1408334438,10.228,-2204.184,5.128,24.998,207.361,2840,0.185,27.989,6.603,6.393,2.222,102.085,1443.405,14691.471,-3.405
1,9,1408361528,16.739,1830.546,5.289,17.414,104.955,1900,0.185,0.576,2.240,1.648,1.085,6.092,3.124,155.028,-0.053
1,9,1408363350,6.219,4100.716,19.623,24.962,98.086,910,0.185,3.177,2.331,1.807,1.051,15.351,20.451,324.721,0.193
1,9,1408373802,7.109,-2345.962,5.115,24.988,28.655,3180,0.185,0.989,2.781,2.243,1.179,5.510,5.734,877.089,0.111
1,9,1408405733,7.345,1413.817,5.056,14.000,295.000,1310,0.185,32.417,5.031,4.583,1.569,90.380,1425.750,8251.100,3.245
1,10,1408340036,3.864,2627.240,5.123,24.823,60.618,3520,0.185,1.071,2.744,2.137,1.010,6.127,5.036,417.536,-0.053
1,10,1408350125,10.936,-2859.117,5.084,24.983,255.228,3480,0.185,1.025,2.982,2.270,1.110,7.143,5.298,736.071,0.080
1,10,1408381643,9.909,2170.536,5.029,24.890,257.567,2830,0.185,37.830,7.097,5.849,1.939,126.549,2081.567,16271.591,-3.169
1,10,1408397569,10.365,-2059.860,5.077,24.935,164.281,2670,0.185,12.705,4.099,3.395,1.052,65.680,554.771,5665.921,-2.728
1,11,1408320235,11.310,6646.314,23.706,24.956,10.786,320,0.185,2.319,1.842,1.251,1.251,9.835,10.158,86.319,0.374
1,11,1408327473,1.276,-3092.572,5.089,24.984,321.201,3830,0.185,2.284,3.132,2.320,1.066,20.887,37.609,3329.105,-0.843
1,11,1408357523,11.426,2122.769,5.040,24.958,216.000,2770,0.185,17.093,3.444,2.741,1.104,112.976,1401.862,10697.238,-1.720
1,11,1408373596,0.664,-2108.616,5.059,24.987,122.292,2770,0.185,2.284,3.479,3.186,1.201,8.696,24.374,2423.712,0.344
1,11,1408404695,4.579,3163.508,5.035,24.213,19.251,3670,0.185,1.365,2.804,2.211,1.186,8.336,9.498,1029.493,0.052
1,12,1408352050,6.502,2308.809,5.023,24.927,299.376,2880,0.185,20.067,5.993,4.992,1.191,61.775,772.227,11416.584,1.585
1,12,1408365628,12.574,-2220.018,5.051,24.987,213.294,2880,0.185,26.477,5.116,4.503,1.033,126.188,1907.556,14756.060,-2.961
1,12,1408393373,1.494,2508.624,5.030,24.939,109.223,3120,0.185,1.842,3.408,2.840,1.101,10.902,14.008,1528.551,0.136
1,12,1408404901,0.822,-2603.690,7.838,23.367,33.475,2420,0.185,1.301,3.486,2.870,1.245,6.168,6.333,777.201,0.123
1,13,1408334035,1.141,2509.455,5.035,24.945,330.214,3070,0.185,1.938,3.346,2.655,1.003,14.079,18.560,1831.144,0.088
1,13,1408345618,9.008,-2448.042,5.050,24.990,254.695,3140,0.185,35.796,7.093,6.246,1.746,109.951,1936.357,21530.526,-3.277
1,13,1408373278,5.474,2152.525,5.032,24.944,151.345,2800,0.185,15.487,6.540,5.498,1.246,53.735,380.186,9327.651,1.693
1,13,1408387203,0.870,-2220.992,5.110,24.948,63.531,2870,0.185,0.977,4.494,3.936,1.219,5.139,4.373,1259.834,0.071
1,14,1408337348,9.130,2193.859,5.048,24.971,250.456,2860,0.185,40.067,7.842,6.891,1.848,110.556,2116.530,19238.659,-3.275
